ID,Seed,Levels,Wall_ins_thickness,Roof_ins_thickness,Ground_ins_thickness,Wnd_density_south,Wnd_density_north,Wnd_density_west,Wnd_density_east,Window_Option,Shading,Exterior_Surface,Form_factor,Windows,Walls,Win north area,Win south area,Win west area,Win east area,Wall area,Roof area,Ground area,imgName,Total CO2,MaterialCO2,OperationCO2,CO2 End of Life,Climate-location,Construction-preset,C3C4 MaterialCO2,D Material CO2,img
460,16131,5,0.17,0.25,0.1,0.243314,0.172164,0.211439,0.234018,1,0,3498.88669,2.186804,436.572405,2070.171032,140.779101,198.958011,45.963526,50.871767,1633.598627,714.357829,714.357829,s15671i460d130.jpg,1503900,569722.342864,934158.4708,45851.39646,2,1,10061.143847,-76996.220228,ID460.png
461,16132,3,0.17,0.25,0.1,0.426163,0.250528,0.315924,0.234018,1,0,3958.377781,2.473986,497.554302,1533.397692,145.404172,254.006865,57.460902,40.682362,1035.843391,1212.490044,1212.490044,s15671i461d54.jpg,1484000,538080.609122,945947.308688,46012.291251,2,1,10003.090429,-75553.850601,ID461.png
462,16133,2,0.17,0.25,0.1,0.426163,0.250528,0.315924,0.338503,1,0,3283.053904,2.051909,285.400348,857.734576,52.398861,96.893402,70.899816,65.208269,572.334228,1212.659664,1212.659664,s15671i462d8.jpg,661248.766188,68249.602652,592999.163536,16685.019528,1,3,178173.944204,-224946.797647,ID462.png
463,16134,4,0.17,0.25,0.1,0.259011,0.178892,0.220409,0.338503,1,0,2412.674285,1.507921,316.114202,1299.816145,69.670358,100.873265,57.40636,88.16422,983.701943,556.42907,556.42907,s15671i463d76.jpg,558678.512486,-14878.924806,573557.437292,11980.73628,1,3,192858.925756,-223030.631325,ID463.png
464,16135,2,0.17,0.25,0.1,0.259011,0.178892,0.220409,0.338503,1,0,5679.773294,3.549858,285.234214,1154.110141,55.125804,79.814717,59.268939,91.024754,868.875927,2262.831576,2262.831576,s15671i464d10.jpg,1090900,70148.741701,1020800,27683.492819,1,3,295119.526763,-369177.373995,ID464.png
465,16136,4,0.17,0.25,0.1,0.44186,0.178892,0.220409,0.242988,1,0,3351.420972,2.094638,483.696081,1685.414667,105.942182,261.675453,55.211309,60.867137,1201.718586,833.003153,833.003153,s15671i465d76.jpg,799834.820998,-36398.000201,836232.821199,15787.557995,1,3,257516.019259,-295070.075256,ID465.png
466,16137,2,0.17,0.25,0.1,0.44186,0.257256,0.324895,0.242988,1,0,2819.232363,1.76202,252.045427,787.847302,55.560557,95.430327,57.814879,43.239663,535.801874,1015.692531,1015.692531,s15671i466d12.jpg,565272.751673,63752.614964,501520.136709,14637.999054,1,3,157429.559765,-199088.144606,ID466.png
467,16138,4,0.17,0.25,0.1,0.274709,0.257256,0.324895,0.242988,1,0,2424.075803,1.515047,366.315833,1356.662433,135.345194,144.527609,49.455406,36.987625,990.3466,533.706685,533.706685,s15671i467d88.jpg,1112500,384610.630028,727935.45028,29189.166542,2,1,6655.703826,-53397.01497,ID467.png
468,16139,2,0.17,0.25,0.1,0.274709,0.18562,0.324895,0.347473,1,0,5662.508787,3.539068,336.587054,1276.907544,81.139956,120.08371,65.408886,69.954501,940.320491,2192.800621,2192.800621,s15671i468d12.jpg,1869500,644073.820691,1225400,58085.834422,2,1,13148.220136,-99020.510136,ID468.png
469,16140,4,0.17,0.25,0.1,0.457558,0.18562,0.22938,0.347473,1,0,3612.816703,2.25801,590.086605,1877.665652,135.785349,334.715074,47.552219,72.033963,1287.579047,867.575526,867.575526,s15671i469d92.jpg,1566900,537335.30314,1029600,43347.084706,2,1,9324.119345,-69505.546928,ID469.png
470,16141,3,0.17,0.25,0.1,0.457558,0.18562,0.22938,0.347473,1,0,2690.064154,1.68129,325.706504,1055.218309,59.761358,147.313592,47.172621,71.458933,729.511805,817.422923,817.422923,s15671i470d24.jpg,1043100,385755.147252,657366.594356,32388.318141,2,1,7223.79005,-57515.704006,ID470.png
471,16142,4,0.17,0.25,0.1,0.290407,0.263983,0.333865,0.251958,1,0,2782.160398,1.73885,432.236934,1542.058978,163.347022,179.697289,50.831511,38.361112,1109.822044,620.05071,620.05071,s15671i471d96.jpg,1196900,432526.122275,764386.688168,33131.884879,2,1,7452.761855,-58523.421152,ID471.png
472,16143,3,0.17,0.25,0.1,0.290407,0.263983,0.333865,0.251958,1,0,2662.523653,1.664077,298.168803,1049.474927,77.554357,85.317183,77.106873,58.190389,751.306124,806.524363,806.524363,s15671i472d30.jpg,593505.578254,15183.835214,578321.74304,14209.394409,1,3,188038.193406,-226428.416548,ID472.png
473,16144,4,0.17,0.25,0.1,0.473256,0.192347,0.333865,0.251958,1,0,2183.843181,1.364902,396.881507,1246.101283,76.871724,189.137078,74.585287,56.287419,849.219776,468.870949,468.870949,s15671i473d104.jpg,632346.941864,10399.672869,621947.268995,10728.853512,1,3,168309.644295,-196133.179547,ID473.png
474,16145,3,0.17,0.25,0.1,0.473256,0.192347,0.23835,0.251958,1,0,3099.702397,1.937314,354.478396,1172.71221,73.499272,180.839415,48.680161,51.459548,818.233813,963.495094,963.495094,s15671i474d36.jpg,725848.527381,8648.410241,717200.11714,16089.549258,1,3,214060.443218,-256581.882633,ID474.png
476,16147,3,0.17,0.25,0.1,0.306105,0.270711,0.23835,0.156443,1,0,2596.734529,1.622959,263.27058,1060.742956,80.137779,90.615248,55.855929,36.661624,797.472377,767.995786,767.995786,s15671i476d39.jpg,573651.745263,11890.200146,561761.545117,13825.156263,1,3,185552.296371,-222939.08288,ID476.png
477,16148,5,0.17,0.25,0.1,0.488953,0.270711,0.342835,0.156443,1,0,2633.18751,1.645742,595.591358,1691.562973,180.183175,325.443712,61.775088,28.189383,1095.971615,470.812269,470.812269,s15671i477d155.jpg,1460300,441486.07218,1018800,31799.903182,2,1,7146.321111,-58013.668189,ID477.png
478,16149,3,0.17,0.25,0.1,0.488953,0.199075,0.342835,0.260928,1,0,3509.213187,2.193258,436.465131,1317.3415,91.626488,225.04653,68.021543,51.77057,880.876369,1095.935844,1095.935844,s15671i478d45.jpg,1323500,479747.45357,843742.083975,41566.354947,2,1,9020.974786,-68776.071328,ID478.png
479,16150,5,0.17,0.25,0.1,0.488953,0.199075,0.342835,0.260928,1,0,3346.911098,2.091819,678.139147,2018.811702,157.351522,410.91536,72.003452,37.868812,1340.672556,664.049698,664.049698,s15671i479d165.jpg,1770500,540354.548263,1230100,41825.822657,2,1,9002.460971,-68975.160431,ID479.png
480,16151,3,0.17,0.25,0.1,0.321802,0.199075,0.24732,0.260928,1,0,2932.826531,1.833017,325.008005,1256.320086,90.588938,146.43608,42.813604,45.169382,931.312081,838.253223,838.253223,s15671i480d45.jpg,1146500,425542.380846,720949.816023,34318.826128,2,1,7836.396262,-62651.864006,ID480.png
481,16152,5,0.17,0.25,0.1,0.321802,0.277439,0.24732,0.165413,1,0,3095.923274,1.934952,534.898047,1901.301916,179.318319,265.790882,79.509416,10.279429,1366.403869,597.310679,597.310679,s15671i481d160.jpg,1434300,512121.156112,922195.179893,39049.812276,2,1,8638.165208,-67674.598153,ID481.png
482,16153,3,0.17,0.25,0.1,0.154651,0.277439,0.151805,0.165413,1,0,3828.367615,2.39273,282.637691,1417.189584,139.740207,77.894677,31.107106,33.895701,1134.551893,1205.589016,1205.589016,s15671i482d51.jpg,813859.13442,-17510.536253,831369.670673,19235.074625,1,3,267475.896251,-316404.853175,ID482.png
483,16154,5,0.17,0.25,0.1,0.154651,0.205802,0.151805,0.165413,1,0,3491.774996,2.182359,373.689923,2132.349041,168.886074,126.910251,37.275997,40.617602,1758.659118,679.712978,679.712978,s15671i483d130.jpg,727559.702372,-64557.529098,792117.23147,16216.663016,1,3,295085.525055,-332610.165299,ID483.png
484,16155,4,0.17,0.25,0.1,0.3375,0.205802,0.151805,0.165413,1,0,2914.599656,1.821625,343.162739,1468.849009,100.304821,164.49218,37.50194,40.863799,1125.68627,722.875323,722.875323,s15671i484d72.jpg,634430.962809,-36200.07893,670631.041739,14264.368249,1,3,232442.302846,-267058.633641,ID484.png
485,16156,2,0.17,0.25,0.1,0.3375,0.205802,0.25629,0.269899,1,0,4690.858916,2.931787,279.69344,1043.3856,59.752168,107.071161,58.994064,53.876047,763.69216,1823.736658,1823.736658,s15671i485d10.jpg,896972.271864,70075.45642,826896.815444,23110.055573,1,3,247394.656004,-310047.355185,ID485.png
486,16157,4,0.17,0.25,0.1,0.170349,0.284166,0.25629,0.269899,1,0,2113.847295,1.321155,292.61154,1232.221609,125.201928,75.054716,44.983184,47.371712,939.610069,440.812843,440.812843,s15671i486d80.jpg,481060.555239,-992.860325,482053.415564,10467.401275,1,3,168762.54411,-195856.153657,ID486.png
487,16158,2,0.17,0.25,0.1,0.170349,0.284166,0.25629,0.269899,1,0,2902.64794,1.814155,199.322321,821.568145,53.079908,54.61067,50.127984,41.503757,622.245825,1040.539898,1040.539898,s15671i487d12.jpg,965850.850787,370803.997905,595046.852882,30403.032992,0,1,7257.394749,-59380.850898,ID487.png
488,16159,4,0.17,0.25,0.1,0.353198,0.21253,0.160775,0.174384,1,0,3339.760662,2.08735,469.285467,1787.319041,156.48557,260.059103,25.299672,27.441122,1318.033574,776.22081,776.22081,s15671i488d88.jpg,1367400,508448.867638,858915.594031,40187.525331,0,1,8874.897034,-67620.424513,ID488.png
489,16160,2,0.17,0.25,0.1,0.353198,0.21253,0.160775,0.174384,1,0,4511.617616,2.819761,293.806584,1173.777883,89.508388,148.751549,26.645635,28.901012,879.9713,1668.919866,1668.919866,s15671i489d12.jpg,1433600,537257.746832,896309.731184,46057.36983,0,1,10681.4731,-82897.739193,ID489.png
490,16161,4,0.17,0.25,0.1,0.186047,0.21253,0.26526,0.174384,1,0,2368.508056,1.480318,290.941581,1426.726426,117.394279,102.765785,42.706202,28.075314,1135.784845,470.890815,470.890815,s15671i490d92.jpg,955138.539945,388102.194674,567036.345271,27833.684326,0,1,6659.16447,-54905.557981,ID490.png
491,16162,2,0.17,0.25,0.1,0.186047,0.290894,0.26526,0.278869,1,0,3542.573094,2.214108,233.848272,932.139059,85.523568,54.69822,45.642453,47.984031,698.290786,1305.217018,1305.217018,s15671i491d14.jpg,1161000,432410.205951,728546.91277,36780.536115,0,1,8618.01911,-68553.41101,ID491.png
492,16163,4,0.17,0.25,0.1,0.368895,0.290894,0.26526,0.278869,1,0,3291.311757,2.05707,520.007598,1660.440126,171.680872,217.716244,63.671971,66.938511,1140.432527,815.435816,815.435816,s15671i492d100.jpg,823051.383243,-26524.861845,849576.245088,15497.586976,1,3,250452.470806,-287529.60397,ID492.png
493,16164,3,0.17,0.25,0.1,0.368895,0.219258,0.169745,0.278869,1,0,3534.73996,2.209212,328.666206,1251.173905,75.452498,126.946981,47.776431,78.490295,922.507699,1141.783028,1141.783028,s15671i493d27.jpg,752709.799161,-6387.070803,759096.869964,18238.988211,1,3,245377.797283,-292596.26056,ID493.png
494,16165,4,0.17,0.25,0.1,0.201744,0.219258,0.169745,0.278869,1,0,2629.657078,1.643536,317.967218,1486.927888,123.56492,113.695159,30.537729,50.16941,1168.960669,571.364595,571.364595,s15671i494d104.jpg,551658.161969,-16777.672833,568435.834802,12421.724055,1,3,207163.370746,-237763.042399,ID494.png
495,16166,3,0.17,0.25,0.1,0.201744,0.219258,0.169745,0.183354,1,0,3447.79126,2.15487,246.60172,1243.957749,87.123296,80.164314,38.12866,41.185451,997.356029,1101.916755,1101.916755,s15671i495d33.jpg,721198.507822,-15831.096252,737029.604074,17864.006752,1,3,244493.358764,-290678.120742,ID495.png
496,16167,4,0.17,0.25,0.1,0.384593,0.297621,0.27423,0.183354,1,0,3498.499914,2.186562,527.709429,1718.391244,162.624584,238.877196,79.854799,46.35285,1190.681814,890.054335,890.054335,s15671i496d108.jpg,854681.079611,-34769.545284,889450.624895,16503.212621,1,3,267362.495968,-306429.90834,ID496.png
497,16168,3,0.17,0.25,0.1,0.384593,0.297621,0.27423,0.183354,1,0,3852.541063,2.407838,460.344194,1487.022122,159.158642,205.668477,57.243419,38.273656,1026.677929,1182.75947,1182.75947,s15671i497d30.jpg,1159900,213174.877155,946761.989071,15846.286481,0,2,41469.319647,-60253.187033,ID497.png
498,16169,4,0.17,0.25,0.1,0.217442,0.225985,0.178715,0.287839,1,0,3204.009541,2.002506,394.173823,1762.073305,164.91852,158.683975,27.032614,43.538715,1367.899482,720.968118,720.968118,s15671i498d116.jpg,986738.572313,171855.246057,814883.326256,11649.313579,0,2,37757.816644,-44659.157764,ID498.png
499,16170,3,0.17,0.25,0.1,0.217442,0.225985,0.178715,0.287839,1,0,3565.450195,2.228406,311.636904,1385.79905,105.715638,121.005969,53.183092,31.732205,1074.162146,1089.825572,1089.825572,s15671i499d39.jpg,1011200,194182.206432,817043.986563,14932.148739,0,2,39528.208038,-57221.343249,ID499.png
500,16171,5,0.17,0.25,0.1,0.217442,0.225985,0.178715,0.287839,1,0,3497.991267,2.186245,466.134623,2078.123592,182.179727,175.292643,41.623486,67.038768,1611.988969,709.933837,709.933837,s15671i500d155.jpg,1126000,174693.887012,951348.203072,12965.128537,0,2,44738.659091,-49980.495318,ID500.png
501,16172,3,0.17,0.25,0.1,0.400291,0.154349,0.2832,0.192324,1,0,2491.020183,1.556888,305.642095,1141.677336,70.175211,173.439936,38.829352,23.197596,836.035241,674.671424,674.671424,s15671i501d45.jpg,785985.250474,164504.003947,621481.246527,10769.698853,0,2,27376.733815,-42873.975881,ID501.png
502,16173,5,0.17,0.25,0.1,0.400291,0.154349,0.2832,0.192324,1,0,3250.341068,2.031463,523.099068,1952.674023,114.767579,297.639981,65.922774,44.768733,1429.574955,648.833523,648.833523,s15671i502d160.jpg,1395200,552981.264355,842199.181999,46852.823428,1,0,10691.311391,-46021.08782,ID502.png
503,16174,3,0.17,0.25,0.1,0.23314,0.232713,0.2832,0.192324,1,0,3409.981783,2.131239,310.581031,1324.422419,103.858861,104.049443,61.147157,41.52557,1013.841389,1042.779682,1042.779682,s15671i503d48.jpg,1265600,496769.301607,768863.529953,44931.317836,1,0,10266.564764,-53248.466482,ID503.png
504,16175,5,0.17,0.25,0.1,0.23314,0.232713,0.187685,0.296809,1,0,2298.180742,1.436363,340.056962,1441.307075,113.543828,113.752183,43.681805,69.079146,1101.250113,428.436834,428.436834,s15671i504d125.jpg,993589.541901,417873.608989,575715.932912,33734.746564,1,0,8103.177253,-38334.046484,ID504.png
505,16176,3,0.17,0.25,0.1,0.415989,0.232713,0.187685,0.296809,1,0,2604.594642,1.627872,332.079548,1111.668017,88.97283,159.044515,32.564365,51.497838,779.588469,746.463313,746.463313,s15671i505d48.jpg,972097.185058,400339.666118,571757.51894,33730.18451,1,0,7918.02584,-43845.158984,ID505.png
506,16177,2,0.17,0.25,0.1,0.415989,0.161077,0.187685,0.296809,1,0,4822.248082,3.013905,289.195126,1081.58126,50.877069,122.162682,46.381259,69.774116,792.386134,1870.333411,1870.333411,s15671i506d8.jpg,1531200,576421.200974,954733.302587,53801.001622,1,0,12361.942458,-73568.077897,ID506.png
507,16178,4,0.17,0.25,0.1,0.248838,0.161077,0.29217,0.296809,1,0,3217.556849,2.010973,384.667339,1688.22716,101.196674,156.332674,63.068367,64.069623,1303.559821,764.664845,764.664845,s15671i507d76.jpg,996676.944858,164711.027467,831965.917391,12055.106985,0,2,38664.367208,-46087.751643,ID507.png
508,16179,2,0.17,0.25,0.1,0.248838,0.23944,0.29217,0.201294,1,0,3581.884301,2.238678,261.438378,1067.950351,95.072176,98.803411,40.002584,27.560207,806.511973,1256.966975,1256.966975,s15671i508d10.jpg,915982.947408,222173.199846,693809.747562,15146.035266,0,2,32309.82537,-58100.535053,ID508.png
510,16181,2,0.17,0.25,0.1,0.431686,0.23944,0.196656,0.201294,1,0,5001.554981,3.125972,367.328387,1252.057061,103.603087,186.78573,38.021389,38.918181,884.728674,1874.74896,1874.74896,s15671i510d10.jpg,1262000,286533.244066,975508.747291,20793.595436,0,2,43753.596522,-77854.65394,ID510.png
511,16182,4,0.17,0.25,0.1,0.264535,0.167804,0.196656,0.305779,1,0,3625.199306,2.26575,427.956707,1918.551056,129.312561,203.855079,37.100942,57.688125,1490.594349,853.324125,853.324125,s15671i511d84.jpg,1097100,180114.136602,916978.291261,13099.661854,0,2,42958.410634,-49553.077557,ID511.png
512,16183,2,0.17,0.25,0.1,0.264535,0.167804,0.301141,0.305779,1,0,3028.570339,1.892856,204.742563,809.85562,39.42409,62.150195,51.189904,51.978374,605.113058,1109.357359,1109.357359,s15671i512d12.jpg,981219.091658,394065.490984,587153.600674,34471.15961,1,0,8289.417388,-51282.50609,ID512.png
513,16184,4,0.17,0.25,0.1,0.447384,0.246168,0.301141,0.305779,1,0,2483.129397,1.551956,473.456794,1402.394146,136.070654,247.29396,44.701823,45.390358,928.937351,540.367626,540.367626,s15671i513d92.jpg,1093100,407867.081841,685276.63482,32477.042674,1,0,7600.918146,-36705.365314,ID513.png
514,16185,3,0.17,0.25,0.1,0.447384,0.246168,0.301141,0.210264,1,0,3980.300494,2.487688,413.486454,1347.403987,93.187162,169.357767,88.881902,62.059623,933.917533,1316.448253,1316.448253,s15671i514d24.jpg,1464000,550205.754078,913746.783855,52657.990527,1,0,11423.966328,-60600.680422,ID514.png
515,16186,4,0.17,0.25,0.1,0.280233,0.246168,0.205626,0.210264,1,0,3898.47366,2.436546,469.686584,1882.372223,132.2067,223.833226,103.846246,9.800412,1412.685639,1008.050718,1008.050718,s15671i515d100.jpg,1550200,597935.267872,952276.11836,54736.785349,1,0,12031.399897,-52059.600238,ID515.png
516,16187,3,0.17,0.25,0.1,0.280233,0.174532,0.205626,0.210264,1,0,2860.013049,1.787508,242.653177,1102.457255,60.172969,96.615368,42.453595,43.411246,859.804078,878.777897,878.777897,s15671i516d30.jpg,1084100,426421.841751,657664.470176,38486.113563,1,0,8883.45635,-47934.365122,ID516.png
517,16188,4,0.17,0.25,0.1,0.463082,0.174532,0.310111,0.210264,1,0,2800.279512,1.750175,482.689158,1574.226263,108.816009,288.719486,50.746239,34.407425,1091.537105,613.026624,613.026624,s15671i517d104.jpg,1053000,168465.466597,884495.372748,10391.307871,0,2,32153.838661,-40353.347447,ID517.png
518,16189,3,0.17,0.25,0.1,0.463082,0.252896,0.310111,0.314749,1,0,2755.005797,1.721879,422.18231,1219.29613,114.454766,209.580289,48.709348,49.437908,797.11382,767.854834,767.854834,s15671i518d33.jpg,960251.937808,181730.953277,778520.984531,11683.130788,0,2,29390.22755,-45929.468467,ID518.png
520,16191,3,0.17,0.25,0.1,0.295931,0.252896,0.214596,0.314749,1,0,3279.250718,2.049532,333.662084,1230.38813,102.359108,142.504209,63.065585,25.733182,896.726047,1024.431294,1024.431294,s15671i520d36.jpg,962401.332296,184391.598236,778009.73406,14196.142011,0,2,36532.58276,-54711.658156,ID520.png
521,16192,5,0.17,0.25,0.1,0.295931,0.181259,0.214596,0.219234,1,0,3031.554565,1.894722,442.730596,1889.504934,137.40189,224.327387,40.067635,40.933684,1446.774338,571.024815,571.024815,s15671i521d145.jpg,1054600,172863.768223,881708.895708,11334.841629,0,2,37986.102718,-44531.202026,ID521.png
522,16193,3,0.17,0.25,0.1,0.47878,0.181259,0.214596,0.219234,1,0,3061.250789,1.913282,358.189891,1210.111082,76.682549,202.549758,39.056693,39.900891,851.921191,925.569853,925.569853,s15671i522d36.jpg,1167000,451404.027035,715598.414941,39891.601127,2,0,9101.093997,-49217.454449,ID522.png
524,16195,3,0.17,0.25,0.1,0.311628,0.259623,0.319081,0.323719,1,0,3328.228048,2.080143,382.74938,1283.14938,107.606599,129.161337,72.464024,73.51742,900.4,1022.539334,1022.539334,s15671i524d45.jpg,1295000,483660.039999,811387.716497,43315.643306,2,0,9773.429658,-52167.953068,ID524.png
525,16196,5,0.17,0.25,0.1,0.311628,0.259623,0.223566,0.323719,1,0,3429.189179,2.143243,587.344223,2072.986231,217.597835,261.184978,44.34732,64.21409,1485.642007,678.101474,678.101474,s15671i525d160.jpg,1596400,581610.839093,1014800,48722.00949,2,0,11077.574806,-47097.965914,ID525.png
526,16197,3,0.17,0.25,0.1,0.494477,0.187987,0.223566,0.323719,1,0,3181.318886,1.988324,410.357248,1272.623793,82.705534,228.70798,50.692638,48.251097,862.266545,954.347546,954.347546,s15671i526d48.jpg,1305400,465519.956608,839898.398637,40885.097625,2,0,9286.822792,-50074.89939,ID526.png
527,16198,5,0.17,0.25,0.1,0.494477,0.187987,0.223566,0.323719,1,0,2933.725393,1.833578,601.629268,1836.196198,137.907863,362.750223,41.246713,59.724469,1234.56693,548.764597,548.764597,s15671i527d125.jpg,1474400,182093.967427,1292300,11007.681237,0,2,35468.410886,-43326.491254,ID527.png
528,16199,3,0.17,0.25,0.1,0.327326,0.266351,0.328051,0.228204,1,0,3871.109679,2.419444,450.716895,1541.911602,155.651772,191.284961,61.204239,42.575923,1091.194707,1164.599039,1164.599039,s15671i528d54.jpg,1201500,215473.677954,986002.32409,15708.556208,0,2,41516.956644,-59759.305494,ID528.png
529,16200,2,0.17,0.25,0.1,0.327326,0.266351,0.328051,0.228204,1,0,5020.261585,3.137663,338.714152,1172.002946,90.732887,111.504268,80.487163,55.989834,833.288794,1924.129319,1924.129319,s15671i529d8.jpg,1274300,282996.080951,991347.892483,21196.838085,0,2,44222.393663,-79330.676288,ID529.png
530,16201,4,0.17,0.25,0.1,0.160175,0.266351,0.328051,0.228204,1,0,3099.258269,1.937036,388.652953,1723.091313,185.984917,111.84549,53.562499,37.260047,1334.43836,688.083478,688.083478,s15671i530d72.jpg,949207.270283,166789.723593,782417.54669,11285.279479,0,2,36442.688791,-43437.921633,ID530.png
531,16202,2,0.17,0.25,0.1,0.160175,0.194715,0.232536,0.332689,1,0,4109.514888,2.568447,243.837706,1176.638593,82.108022,67.543239,38.748687,55.437759,932.800887,1466.438148,1466.438148,s15671i531d10.jpg,1033700,242143.492854,791573.066395,17106.016255,0,2,36961.207331,-64976.606369,ID531.png
